draft_num,draft_year,report,word_count,A,G,GP,PIM,Pts,draft_team,junior_team,name,pos,round_num,clas
167,2012,"A player who passes the puck well, and understands the attack zone. He has a smooth stride with good balance, and is one of those kids who does so much very well. An incredibly hard worker, who never takes a shift off. He can play with grit, good hands, and has offensive upside.",53,0,0,3,0,0,Washington,U.S. National Development Team [USHL],Riley_Barber,F,6,False
170,2012,"Big rangy D-man with a nice style that plays to his size. Considered a stay-at-home player at this juncture, but has some up-ice game. Has committed to Clarkson College",29,0,0,0,0,0,Detroit,Toronto Lakeshore Patriots [OJHL],James_De_Haas,D,6,False
168,2012,"Aggressive developmental defenseman who has size, good skating and passing abilities, and players well in his own zone.",18,0,0,0,0,0,San Jose,Sioux City Musketeers [USHL],Cliff_Watson,D,6,False
165,2012,"Solid wing with great strength and some abilities to generate and also score. Reads the ice well, finds the open spots, has good feet and size, and has scoring prowess. Is less a puck carrier than a soft area guy who knows where to be to get the puck back. Scored 30 goals as a WHL rookie in 2011-12, but production stalled as the year was ending. Needs improved first step quickness.",72,0,0,0,0,0,Calgary,Swift Current Broncos [WHL],Coda_Gordon,L,6,False
164,2012,"Plays for Huddinge Jr. Raw developmental giant defenseman with a good skills package who plays strong and tough, but needs to refine his feet and awareness. His size allows a body and stick that clogs the lanes.",37,0,0,0,0,0,Nashville,Huddinge Jrs. [Sweden],Simon_Fernholm,D,6,False
161,2012,A right-hander who plays both sides and provides a physical presence. Feet and decision-making are in need of an improvement.,20,20,3,103,112,23,Tampa Bay,Owen Sound Attack [OHL],Jake_Dotchin,D,6,True
188,2012,Undersized winger with good shot. Committed to the University of Minnesota.,11,0,0,0,0,0,Minnesota,Edina H.S. [Minn. H.S.],Louis_Nanne,L,7,False
158,2012,"At this juncture, he is a well-polished offensive player, playing with older experienced players. Gets to the front. Is deliberate and quick with his decisions and uses his great speed to gain separation. Small and shows little grit, but has desirable offensive upside.",43,1,0,9,8,1,Minnesota,Bern SC [Swiss-A],Christoph_Bertschy,C,6,False
159,2012,Big goaler who is far from the finished product but has all the tools to continue his development to the higher levels. Plays an excellent positional game and is a cool player when things heat up down low. Functionally strong and holds his position in the paint. Must get quicker.,50,0,0,0,0,0,Carolina,U.S. National Development Team [USHL],Collin_Olson,G,6,False
166,2012,"Although lacking the bigger sized package so many of today's goaltender prospects have, Brassard plays big. Fearless at challenging shooters with his quick reflexes and good lateral movement. He needs work at tracking the puck, dealing with traffic and simply developing his body and game.",45,0,0,0,0,0,Ottawa,Quebec Remparts [QMJHL],Francois_Brassard,G,6,False
160,2012,"Intriguing forward who is still not close to the sum of his parts. Has big, quick, and excellent hands. Skates with a strong stride and good balance. He has good vision, but so far has not shown his talents on a consistent basis. Jekyll-Hyde exemplifies his performances and he lacks the intensity at times one would expect gamers to show when the team needs it.",65,0,0,0,0,0,Winnipeg,Saskatoon Blades [WHL],Ryan_Olsen,C,6,False
156,2012,"Mature late riser whose father is coach of the Toronto Marlboros in the GTHL. Heady player who skates and thinks the game well. Extremely hard worker who shows he wants to be a player by his actions as a leader on and off the ice. Despite playing for a thin Erie club, he is the second leading scorer among first year players in the OHL.",65,56,43,253,44,99,Toronto,Erie Otters [OHL],Connor_Brown,R,6,True
155,2012,"Undersized offenseman who has tremendous up-ice ability but so far struggles in the defensive aspects of his game. Much of his weaknesses were masked by his pairing with early 2011 pick Dougie Hamilton. His size and strength make battles with attackers difficult. He simply gets out-sized and knocked off the puck, and cannot firmly handle them as they engage him in his zone. On the offensive end, he is a speedster with good vision and creativity who can run a PP. He confidently controls play whenever he has the puck. He is an excellent puck-handler who can score from anywhere and reads and reacts going to the scoring areas. Not a player who is ever intimidated. The question may be, can he get bigger and stronger, and play the position of defense as to not back off from contact or run from it.",143,0,0,0,0,0,NY Islanders,Niagara IceDogs [OHL],Jesse_Graham,D,6,False
150,2012,Undersized quick-handed point a game scorer in the BCHL.,9,51,34,157,66,85,New Jersey,Coquitlam Express [BCHL],Alexander_Kerfoot,C,5,True
148,2012,"Undersized puck-rushing defender who's a shifty carrier with quick feet and mobility. Can control the play, escape pressure and make the first pass. Good in distribution on the PP, but his shot needs work. Is learning the defensive position, since he was solely a forward until 18 months ago. Is stellar along the wall and in one-on-one's. Long term prospect, but displays excellent vision and sense of play. Still must get bigger and gain strength to handle attackers.",78,0,0,0,0,0,Phoenix,Blues Jrs. [Finland],Niklas_Tikkinen,D,5,False
146,2012,"Excellent goaltender with size, quick legs, and tons of potential that has scouts scrutinizing him night in and out. The goaltending factory known at the Quebec Major Junior seems to always provide at least one solid advanced prospect with a quick glove and technically sound game. Keeps his team in games when the teams' defense fails. A battler who is exceptional in the trapezoid, and is good with his stick in more ways than that. Squares up well and tracks the puck well. A rising prospect.",86,0,0,0,0,0,St. Louis,Val d'Or Foreurs [QMJHL],Francois_Tremblay,G,5,False
157,2012,"The London Knight's twins both have a good chance to be selected, but Ryan's overall toughness, hands, skating, and lead-by-example style, bumps him up higher. He has been asked to take regular shifts at right wing with the London team's plethora of centers.",43,0,0,0,0,0,Toronto,London Knights [OHL],Ryan_Rupert,C,6,False
145,2012,"Prototypical big center prospect with a heavy shot. Bruiser who commands respect and makes room for his teammates. Good wall warrior and very responsible defensively. Decent hands but his offensive game is a work in progress. Hasn't shown feel for the attack zone yet, except for when he moves to the front, where he poses problems. Hard worker whose skating acceleration and agility need improvement as well as his offensive vision and implementation.",73,0,0,0,0,0,Boston,Plymouth Whalers [OHL],Cody_Payne,C,5,False
142,2012,Top-rated Danish prospect who is tall and lean and still playing for his hometown team. He has good overall skills and a willingness to improve. Long term developmental pick who will need to come across the pond to play the North American style.,43,0,0,0,0,0,NY Rangers,Herning Blue Fox [Denmark],Thomas_Spelling,R,5,False
141,2012,"Big two-way defenseman who plays a smart game, is a good up-ice puck distributor with good vision. Joins the rush and is an exceptional passer on the offense. Has a quick stick and holds good body position on attacking forwards.  Will need to add some snarl to his repertoire.  He has committed to Cornell University.",55,0,0,0,0,0,Philadelphia,Merritt Centennials [BCHL],Reece_Willcox,D,5,False
138,2012,"Solid under six footer who is good in all phases. He had a solid performance in the tournament 2011 U.S. Under-18 Select Team in Slovakia. Committed to Boston University, as he is the son of former Terrier and NHL forward Tom O'Regan. Two-way center with grit, gears, and excellent transitional instincts. Plays on the PK and is a threat to move the puck for a scoring play every shift.",69,4,1,25,2,5,San Jose,St. Sebastian School [Mass. H.S.],Danny_O'Regan,C,5,False
